MX_CODE|MX_CODE_TYPE|LEVEL1_CODE|LEVEL1_DESC|LEVEL2_CODE|LEVEL2_DESC|LEVEL3_CODE|LEVEL3_DESC|GENDER
27727|41|4140|orthopedics|41180|general surgical orthopedics|485100|bone repair/revision - tibia|
2773|41|4030|ent|40180|oral/maxillofacial procedures|416600|other oral/maxillofacial procedures|
27730|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
27732|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
27734|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
27740|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
27742|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
27745|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
27750|41|4140|orthopedics|41160|fracture/dislocation treatment|481000|fracture treatment - lower leg|
27752|41|4140|orthopedics|41160|fracture/dislocation treatment|481000|fracture treatment - lower leg|
27756|41|4140|orthopedics|41160|fracture/dislocation treatment|481000|fracture treatment - lower leg|
27758|41|4140|orthopedics|41160|fracture/dislocation treatment|481000|fracture treatment - lower leg|
27759|41|4140|orthopedics|41160|fracture/dislocation treatment|481000|fracture treatment - lower leg|
27760|41|4140|orthopedics|41160|fracture/dislocation treatment|480500|fracture treatment - foot|
27762|41|4140|orthopedics|41160|fracture/dislocation treatment|480500|fracture treatment - foot|
27766|41|4140|orthopedics|41160|fracture/dislocation treatment|480500|fracture treatment - foot|
27780|41|4140|orthopedics|41160|fracture/dislocation treatment|480500|fracture treatment - foot|
27781|41|4140|orthopedics|41160|fracture/dislocation treatment|480500|fracture treatment - foot|
27784|41|4140|orthopedics|41160|fracture/dislocation treatment|480500|fracture treatment - foot|
27786|41|4140|orthopedics|41160|fracture/dislocation treatment|480500|fracture treatment - foot|
27788|41|4140|orthopedics|41160|fracture/dislocation treatment|480500|fracture treatment - foot|
2779|41|4030|ent|40180|oral/maxillofacial procedures|416600|other oral/maxillofacial procedures|
27792|41|4140|orthopedics|41160|fracture/dislocation treatment|480500|fracture treatment - foot|
27808|41|4140|orthopedics|41160|fracture/dislocation treatment|480500|fracture treatment - foot|
27810|41|4140|orthopedics|41160|fracture/dislocation treatment|480500|fracture treatment - foot|
27814|41|4140|orthopedics|41160|fracture/dislocation treatment|480500|fracture treatment - foot|
27816|41|4140|orthopedics|41160|fracture/dislocation treatment|480500|fracture treatment - foot|
27818|41|4140|orthopedics|41160|fracture/dislocation treatment|480500|fracture treatment - foot|
27822|41|4140|orthopedics|41160|fracture/dislocation treatment|480500|fracture treatment - foot|
27823|41|4140|orthopedics|41160|fracture/dislocation treatment|480500|fracture treatment - foot|
27824|41|4140|orthopedics|41160|fracture/dislocation treatment|481000|fracture treatment - lower leg|
27825|41|4140|orthopedics|41160|fracture/dislocation treatment|481000|fracture treatment - lower leg|
27826|41|4140|orthopedics|41160|fracture/dislocation treatment|481000|fracture treatment - lower leg|
27827|41|4140|orthopedics|41160|fracture/dislocation treatment|481000|fracture treatment - lower leg|
27828|41|4140|orthopedics|41160|fracture/dislocation treatment|481000|fracture treatment - lower leg|
27829|41|4140|orthopedics|41160|fracture/dislocation treatment|479500|dislocation treatment - foot|
27830|41|4140|orthopedics|41160|fracture/dislocation treatment|479500|dislocation treatment - foot|
27831|41|4140|orthopedics|41160|fracture/dislocation treatment|479500|dislocation treatment - foot|
27832|41|4140|orthopedics|41160|fracture/dislocation treatment|479900|dislocation treatment - lower leg|
27840|41|4140|orthopedics|41160|fracture/dislocation treatment|479500|dislocation treatment - foot|
27842|41|4140|orthopedics|41160|fracture/dislocation treatment|479500|dislocation treatment - foot|
27846|41|4140|orthopedics|41160|fracture/dislocation treatment|479500|dislocation treatment - foot|
27848|41|4140|orthopedics|41160|fracture/dislocation treatment|479500|dislocation treatment - foot|
27860|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
27870|41|4140|orthopedics|41150|foot|476900|fusion - foot|
27871|41|4140|orthopedics|41180|general surgical orthopedics|487000|fusion - lower leg|
27884|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
27889|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
27892|41|4140|orthopedics|41180|general surgical orthopedics|485700|decompression - lower leg|
27893|41|4140|orthopedics|41180|general surgical orthopedics|485700|decompression - lower leg|
27894|41|4140|orthopedics|41180|general surgical orthopedics|485700|decompression - lower leg|
27899|41|4140|orthopedics|41180|general surgical orthopedics|489900|other orthopedic procedures|
2791|41|4030|ent|40180|oral/maxillofacial procedures|416600|other oral/maxillofacial procedures|
2792|41|4030|ent|40180|oral/maxillofacial procedures|416600|other oral/maxillofacial procedures|
2799|41|4030|ent|40180|oral/maxillofacial procedures|416600|other oral/maxillofacial procedures|
28.0|41|4030|ent|40240|tonsils/adenoids procedures|421300|lesion drainage - tonsils/adenoids|
28.11|41|4030|ent|40210|pharynx procedures|419000|biopsy - pharynx|
28.19|41|4030|ent|40240|tonsils/adenoids procedures|421500|other procedures - tonsils/adenoids|
28.2|41|4030|ent|40240|tonsils/adenoids procedures|421600|tonsillectomy|
28.3|41|4030|ent|40240|tonsils/adenoids procedures|421700|tonsillectomy/adenoidectomy|
28.4|41|4030|ent|40240|tonsils/adenoids procedures|421400|lesion excision/destruction - tonsils/adenoids|
28.5|41|4030|ent|40240|tonsils/adenoids procedures|421400|lesion excision/destruction - tonsils/adenoids|
28.6|41|4030|ent|40240|tonsils/adenoids procedures|421200|adenoidectomy|
28.7|41|4030|ent|40210|pharynx procedures|419200|hemorrhage control - pharynx|
28.91|41|4030|ent|40240|tonsils/adenoids procedures|421500|other procedures - tonsils/adenoids|
28.92|41|4030|ent|40240|tonsils/adenoids procedures|421500|other procedures - tonsils/adenoids|
28.99|41|4030|ent|40240|tonsils/adenoids procedures|421500|other procedures - tonsils/adenoids|
280|41|4030|ent|40240|tonsils/adenoids procedures|421300|lesion drainage - tonsils/adenoids|
28001|41|4140|orthopedics|41150|foot|477500|lesion incision/drainage - foot|
28002|41|4140|orthopedics|41150|foot|477500|lesion incision/drainage - foot|
28003|41|4140|orthopedics|41150|foot|477500|lesion incision/drainage - foot|
28005|41|4140|orthopedics|41150|foot|477500|lesion incision/drainage - foot|
28008|41|4140|orthopedics|41150|foot|478100|plantar fascia procedures - fasciectomy/fasciotomy|
28010|41|4140|orthopedics|41150|foot|477800|other procedures - foot|
28011|41|4140|orthopedics|41150|foot|477800|other procedures - foot|
28020|41|4140|orthopedics|41150|foot|476600|exploratory surgery - foot|
28022|41|4140|orthopedics|41150|foot|476600|exploratory surgery - foot|
28024|41|4140|orthopedics|41150|foot|476600|exploratory surgery - foot|
28030|41|4140|orthopedics|41150|foot|477700|nerve excision - foot|
28035|41|4140|orthopedics|41150|foot|477200|joint/muscle release - foot|
28043|41|4140|orthopedics|41150|foot|478500|tumor excision - foot|
28045|41|4140|orthopedics|41150|foot|478500|tumor excision - foot|
28046|41|4140|orthopedics|41150|foot|476200|bone removal - foot|
28050|41|4140|orthopedics|41150|foot|476000|biopsy - foot|
28052|41|4140|orthopedics|41150|foot|476000|biopsy - foot|
28054|41|4140|orthopedics|41150|foot|476000|biopsy - foot|
28060|41|4140|orthopedics|41150|foot|478100|plantar fascia procedures - fasciectomy/fasciotomy|
28062|41|4140|orthopedics|41150|foot|478100|plantar fascia procedures - fasciectomy/fasciotomy|
28070|41|4140|orthopedics|41150|foot|477100|joint lining removal - foot|
28072|41|4140|orthopedics|41150|foot|477100|joint lining removal - foot|
28080|41|4140|orthopedics|41150|foot|476500|excision - morton's neuroma|
28086|41|4140|orthopedics|41150|foot|477800|other procedures - foot|
28088|41|4140|orthopedics|41150|foot|477800|other procedures - foot|
28090|41|4140|orthopedics|41150|foot|477300|lesion excision - tendon - foot|
28092|41|4140|orthopedics|41150|foot|477300|lesion excision - tendon - foot|
28100|41|4140|orthopedics|41150|foot|477400|lesion excision/currettage - foot|
28102|41|4140|orthopedics|41150|foot|477400|lesion excision/currettage - foot|
28103|41|4140|orthopedics|41150|foot|477400|lesion excision/currettage - foot|
28104|41|4140|orthopedics|41150|foot|477400|lesion excision/currettage - foot|
28106|41|4140|orthopedics|41150|foot|477400|lesion excision/currettage - foot|
28107|41|4140|orthopedics|41150|foot|477400|lesion excision/currettage - foot|
28108|41|4140|orthopedics|41150|foot|477400|lesion excision/currettage - foot|
2811|41|4030|ent|40210|pharynx procedures|419000|biopsy - pharynx|
28110|41|4140|orthopedics|41150|foot|476100|bone excision - foot|
28111|41|4140|orthopedics|41150|foot|476100|bone excision - foot|
28112|41|4140|orthopedics|41150|foot|476100|bone excision - foot|
28113|41|4140|orthopedics|41150|foot|476100|bone excision - foot|
28114|41|4140|orthopedics|41150|foot|476100|bone excision - foot|
28116|41|4140|orthopedics|41150|foot|476100|bone excision - foot|
28118|41|4140|orthopedics|41150|foot|476100|bone excision - foot|
28119|41|4140|orthopedics|41150|foot|476100|bone excision - foot|
28120|41|4140|orthopedics|41150|foot|476100|bone excision - foot|
28122|41|4140|orthopedics|41150|foot|476100|bone excision - foot|
28124|41|4140|orthopedics|41150|foot|476100|bone excision - foot|
28126|41|4140|orthopedics|41150|foot|476200|bone removal - foot|
28130|41|4140|orthopedics|41150|foot|476200|bone removal - foot|
28140|41|4140|orthopedics|41150|foot|476200|bone removal - foot|
28150|41|4140|orthopedics|41150|foot|476200|bone removal - foot|
28153|41|4140|orthopedics|41150|foot|476200|bone removal - foot|
28160|41|4140|orthopedics|41150|foot|476200|bone removal - foot|
28171|41|4140|orthopedics|41150|foot|476200|bone removal - foot|
28173|41|4140|orthopedics|41150|foot|476200|bone removal - foot|
28175|41|4140|orthopedics|41150|foot|476200|bone removal - foot|
2819|41|4030|ent|40240|tonsils/adenoids procedures|421500|other procedures - tonsils/adenoids|
28190|41|4140|orthopedics|41150|foot|476800|foreign body removal - foot|
28192|41|4140|orthopedics|41150|foot|476800|foreign body removal - foot|
28193|41|4140|orthopedics|41150|foot|476800|foreign body removal - foot|
282|41|4030|ent|40240|tonsils/adenoids procedures|421600|tonsillectomy|
28200|41|4140|orthopedics|41150|foot|478400|tendon/muscle repair/revision - foot|
28202|41|4140|orthopedics|41150|foot|478400|tendon/muscle repair/revision - foot|
28208|41|4140|orthopedics|41150|foot|478400|tendon/muscle repair/revision - foot|
28210|41|4140|orthopedics|41150|foot|478400|tendon/muscle repair/revision - foot|
28220|41|4140|orthopedics|41150|foot|477200|joint/muscle release - foot|
28222|41|4140|orthopedics|41150|foot|477200|joint/muscle release - foot|
28225|41|4140|orthopedics|41150|foot|477200|joint/muscle release - foot|
28226|41|4140|orthopedics|41150|foot|477200|joint/muscle release - foot|
28230|41|4140|orthopedics|41150|foot|477800|other procedures - foot|
28232|41|4140|orthopedics|41150|foot|477800|other procedures - foot|
28234|41|4140|orthopedics|41150|foot|477800|other procedures - foot|
28238|41|4140|orthopedics|41150|foot|477800|other procedures - foot|
28240|41|4140|orthopedics|41150|foot|477200|joint/muscle release - foot|
28250|41|4140|orthopedics|41150|foot|478100|plantar fascia procedures - fasciectomy/fasciotomy|
28260|41|4140|orthopedics|41150|foot|477200|joint/muscle release - foot|
28261|41|4140|orthopedics|41150|foot|477200|joint/muscle release - foot|
28262|41|4140|orthopedics|41150|foot|477200|joint/muscle release - foot|
28264|41|4140|orthopedics|41150|foot|477200|joint/muscle release - foot|
28270|41|4140|orthopedics|41150|foot|477200|joint/muscle release - foot|
28272|41|4140|orthopedics|41150|foot|477200|joint/muscle release - foot|
28280|41|4140|orthopedics|41150|foot|476900|fusion - foot|
28285|41|4140|orthopedics|41150|foot|477000|hammertoe repair|
28286|41|4140|orthopedics|41150|foot|477000|hammertoe repair|
28288|41|4140|orthopedics|41150|foot|476100|bone excision - foot|
28289|41|4140|orthopedics|41150|foot|476300|bone repair/revision - foot|
28290|41|4140|orthopedics|41150|foot|476400|bunion correction|
28292|41|4140|orthopedics|41150|foot|476400|bunion correction|
28293|41|4140|orthopedics|41150|foot|476400|bunion correction|
28294|41|4140|orthopedics|41150|foot|476400|bunion correction|
28296|41|4140|orthopedics|41150|foot|476400|bunion correction|
28297|41|4140|orthopedics|41150|foot|476400|bunion correction|
28298|41|4140|orthopedics|41150|foot|476400|bunion correction|
28299|41|4140|orthopedics|41150|foot|476400|bunion correction|
283|41|4030|ent|40240|tonsils/adenoids procedures|421700|tonsillectomy/adenoidectomy|
28300|41|4140|orthopedics|41150|foot|477800|other procedures - foot|
28302|41|4140|orthopedics|41150|foot|477800|other procedures - foot|
28304|41|4140|orthopedics|41150|foot|477800|other procedures - foot|
28305|41|4140|orthopedics|41150|foot|477800|other procedures - foot|
28306|41|4140|orthopedics|41150|foot|477600|metatarsal incision|
28307|41|4140|orthopedics|41150|foot|477600|metatarsal incision|
28308|41|4140|orthopedics|41150|foot|477600|metatarsal incision|
