MX_CODE|MX_CODE_TYPE|LEVEL1_CODE|LEVEL1_DESC|LEVEL2_CODE|LEVEL2_DESC|GENDER
115.14|31|3000|cardiology|30030|heart - other|
115.15|31|3040|general medicine|30220|pulmonary / thoracic|
115.19|31|3040|general medicine|30190|infectious disease|
115.9|31|3040|general medicine|30190|infectious disease|
115.90|31|3040|general medicine|30190|infectious disease|
115.91|31|3090|neuroscience|30340|neuro - other|
115.92|31|3120|ophthalmology|30540|ophthalmologic conditions|
115.93|31|3000|cardiology|30030|heart - other|
115.94|31|3000|cardiology|30030|heart - other|
115.95|31|3040|general medicine|30220|pulmonary / thoracic|
115.99|31|3040|general medicine|30190|infectious disease|
11500|31|3040|general medicine|30190|infectious disease|
11501|31|3090|neuroscience|30340|neuro - other|
11502|31|3120|ophthalmology|30540|ophthalmologic conditions|
11503|31|3000|cardiology|30030|heart - other|
11504|31|3000|cardiology|30030|heart - other|
11505|31|3040|general medicine|30220|pulmonary / thoracic|
11509|31|3040|general medicine|30190|infectious disease|
11510|31|3040|general medicine|30190|infectious disease|
11511|31|3090|neuroscience|30340|neuro - other|
11512|31|3120|ophthalmology|30540|ophthalmologic conditions|
11513|31|3000|cardiology|30030|heart - other|
11514|31|3000|cardiology|30030|heart - other|
11515|31|3040|general medicine|30220|pulmonary / thoracic|
11519|31|3040|general medicine|30190|infectious disease|
11590|31|3040|general medicine|30190|infectious disease|
11591|31|3090|neuroscience|30340|neuro - other|
11592|31|3120|ophthalmology|30540|ophthalmologic conditions|
11593|31|3000|cardiology|30030|heart - other|
11594|31|3000|cardiology|30030|heart - other|
11595|31|3040|general medicine|30220|pulmonary / thoracic|
11599|31|3040|general medicine|30190|infectious disease|
116|31|3040|general medicine|30180|hematologic disorders|
116.0|31|3040|general medicine|30180|hematologic disorders|
116.1|31|3040|general medicine|30190|infectious disease|
116.2|31|3040|general medicine|30190|infectious disease|
1160|31|3040|general medicine|30180|hematologic disorders|
1161|31|3040|general medicine|30190|infectious disease|
1162|31|3040|general medicine|30190|infectious disease|
117|31|3040|general medicine|30190|infectious disease|
117.0|31|3040|general medicine|30190|infectious disease|
117.1|31|3040|general medicine|30190|infectious disease|
117.2|31|3040|general medicine|30220|pulmonary / thoracic|
117.3|31|3040|general medicine|30190|infectious disease|
117.4|31|3040|general medicine|30190|infectious disease|
117.5|31|3040|general medicine|30190|infectious disease|
117.6|31|3040|general medicine|30190|infectious disease|
117.7|31|3040|general medicine|30190|infectious disease|
117.8|31|3040|general medicine|30190|infectious disease|
117.9|31|3040|general medicine|30190|infectious disease|
1170|31|3040|general medicine|30190|infectious disease|
1171|31|3040|general medicine|30190|infectious disease|
1172|31|3040|general medicine|30220|pulmonary / thoracic|
1173|31|3040|general medicine|30190|infectious disease|
1174|31|3040|general medicine|30190|infectious disease|
1175|31|3040|general medicine|30190|infectious disease|
1176|31|3040|general medicine|30190|infectious disease|
1177|31|3040|general medicine|30190|infectious disease|
1178|31|3040|general medicine|30190|infectious disease|
1179|31|3040|general medicine|30190|infectious disease|
118|31|3040|general medicine|30190|infectious disease|
118.|31|3040|general medicine|30190|infectious disease|
120|31|3040|general medicine|30220|pulmonary / thoracic|
120.0|31|3040|general medicine|30220|pulmonary / thoracic|
120.1|31|3040|general medicine|30190|infectious disease|
120.2|31|3040|general medicine|30220|pulmonary / thoracic|
120.3|31|3040|general medicine|30220|pulmonary / thoracic|
120.8|31|3040|general medicine|30190|infectious disease|
120.9|31|3040|general medicine|30190|infectious disease|
1200|31|3040|general medicine|30220|pulmonary / thoracic|
1201|31|3040|general medicine|30190|infectious disease|
1202|31|3040|general medicine|30220|pulmonary / thoracic|
1203|31|3040|general medicine|30220|pulmonary / thoracic|
1208|31|3040|general medicine|30190|infectious disease|
1209|31|3040|general medicine|30190|infectious disease|
121|31|3040|general medicine|30190|infectious disease|
121.0|31|3040|general medicine|30190|infectious disease|
121.1|31|3040|general medicine|30190|infectious disease|
121.2|31|3040|general medicine|30190|infectious disease|
121.3|31|3040|general medicine|30190|infectious disease|
121.4|31|3040|general medicine|30190|infectious disease|
121.5|31|3040|general medicine|30190|infectious disease|
121.6|31|3040|general medicine|30220|pulmonary / thoracic|
121.8|31|3040|general medicine|30190|infectious disease|
121.9|31|3040|general medicine|30190|infectious disease|
1210|31|3040|general medicine|30190|infectious disease|
1211|31|3040|general medicine|30190|infectious disease|
1212|31|3040|general medicine|30190|infectious disease|
1213|31|3040|general medicine|30190|infectious disease|
1214|31|3040|general medicine|30190|infectious disease|
1215|31|3040|general medicine|30190|infectious disease|
1216|31|3040|general medicine|30220|pulmonary / thoracic|
1218|31|3040|general medicine|30190|infectious disease|
1219|31|3040|general medicine|30190|infectious disease|
122|31|3040|general medicine|30190|infectious disease|
122.0|31|3040|general medicine|30190|infectious disease|
122.1|31|3040|general medicine|30190|infectious disease|
122.2|31|3040|general medicine|30190|infectious disease|
122.3|31|3040|general medicine|30190|infectious disease|
122.4|31|3040|general medicine|30190|infectious disease|
122.5|31|3040|general medicine|30190|infectious disease|
122.6|31|3040|general medicine|30190|infectious disease|
122.7|31|3040|general medicine|30190|infectious disease|
122.8|31|3040|general medicine|30190|infectious disease|
122.9|31|3040|general medicine|30190|infectious disease|
1220|31|3040|general medicine|30190|infectious disease|
1221|31|3040|general medicine|30190|infectious disease|
1222|31|3040|general medicine|30190|infectious disease|
1223|31|3040|general medicine|30190|infectious disease|
1224|31|3040|general medicine|30190|infectious disease|
1225|31|3040|general medicine|30190|infectious disease|
1226|31|3040|general medicine|30190|infectious disease|
1227|31|3040|general medicine|30190|infectious disease|
1228|31|3040|general medicine|30190|infectious disease|
1229|31|3040|general medicine|30190|infectious disease|
123|31|3040|general medicine|30190|infectious disease|
123.0|31|3040|general medicine|30190|infectious disease|
123.1|31|3040|general medicine|30190|infectious disease|
123.2|31|3040|general medicine|30190|infectious disease|
123.3|31|3040|general medicine|30190|infectious disease|
123.4|31|3040|general medicine|30190|infectious disease|
123.5|31|3040|general medicine|30190|infectious disease|
123.6|31|3040|general medicine|30190|infectious disease|
123.8|31|3040|general medicine|30190|infectious disease|
123.9|31|3040|general medicine|30190|infectious disease|
1230|31|3040|general medicine|30190|infectious disease|
1231|31|3040|general medicine|30190|infectious disease|
1232|31|3040|general medicine|30190|infectious disease|
1233|31|3040|general medicine|30190|infectious disease|
1234|31|3040|general medicine|30190|infectious disease|
1235|31|3040|general medicine|30190|infectious disease|
1236|31|3040|general medicine|30190|infectious disease|
1238|31|3040|general medicine|30190|infectious disease|
1239|31|3040|general medicine|30190|infectious disease|
124|31|3040|general medicine|30190|infectious disease|
124.|31|3040|general medicine|30190|infectious disease|
125|31|3040|general medicine|30190|infectious disease|
125.0|31|3040|general medicine|30190|infectious disease|
125.1|31|3040|general medicine|30190|infectious disease|
125.2|31|3040|general medicine|30190|infectious disease|
125.3|31|3040|general medicine|30190|infectious disease|
125.4|31|3040|general medicine|30190|infectious disease|
125.5|31|3040|general medicine|30190|infectious disease|
125.6|31|3040|general medicine|30190|infectious disease|
125.7|31|3040|general medicine|30190|infectious disease|
125.9|31|3040|general medicine|30190|infectious disease|
1250|31|3040|general medicine|30190|infectious disease|
1251|31|3040|general medicine|30190|infectious disease|
1252|31|3040|general medicine|30190|infectious disease|
1253|31|3040|general medicine|30190|infectious disease|
1254|31|3040|general medicine|30190|infectious disease|
1255|31|3040|general medicine|30190|infectious disease|
1256|31|3040|general medicine|30190|infectious disease|
1257|31|3040|general medicine|30190|infectious disease|
1259|31|3040|general medicine|30190|infectious disease|
126|31|3040|general medicine|30190|infectious disease|
126.0|31|3040|general medicine|30190|infectious disease|
126.1|31|3040|general medicine|30190|infectious disease|
126.2|31|3040|general medicine|30190|infectious disease|
126.3|31|3040|general medicine|30190|infectious disease|
126.8|31|3040|general medicine|30190|infectious disease|
126.9|31|3040|general medicine|30190|infectious disease|
1260|31|3040|general medicine|30190|infectious disease|
1261|31|3040|general medicine|30190|infectious disease|
1262|31|3040|general medicine|30190|infectious disease|
1263|31|3040|general medicine|30190|infectious disease|
1268|31|3040|general medicine|30190|infectious disease|
1269|31|3040|general medicine|30190|infectious disease|
127|31|3040|general medicine|30190|infectious disease|
127.0|31|3040|general medicine|30190|infectious disease|
127.1|31|3040|general medicine|30190|infectious disease|
127.2|31|3040|general medicine|30190|infectious disease|
127.3|31|3040|general medicine|30190|infectious disease|
127.4|31|3040|general medicine|30190|infectious disease|
127.5|31|3040|general medicine|30190|infectious disease|
127.6|31|3040|general medicine|30190|infectious disease|
127.7|31|3040|general medicine|30190|infectious disease|
127.8|31|3040|general medicine|30190|infectious disease|
127.9|31|3040|general medicine|30190|infectious disease|
1270|31|3040|general medicine|30190|infectious disease|
1271|31|3040|general medicine|30190|infectious disease|
1272|31|3040|general medicine|30190|infectious disease|
1273|31|3040|general medicine|30190|infectious disease|
1274|31|3040|general medicine|30190|infectious disease|
1275|31|3040|general medicine|30190|infectious disease|
1276|31|3040|general medicine|30190|infectious disease|
1277|31|3040|general medicine|30190|infectious disease|
1278|31|3040|general medicine|30190|infectious disease|
1279|31|3040|general medicine|30190|infectious disease|
128|31|3040|general medicine|30190|infectious disease|
128.0|31|3040|general medicine|30190|infectious disease|
128.1|31|3040|general medicine|30190|infectious disease|
128.8|31|3040|general medicine|30190|infectious disease|
128.9|31|3040|general medicine|30190|infectious disease|
1280|31|3040|general medicine|30190|infectious disease|
1281|31|3040|general medicine|30190|infectious disease|
1288|31|3040|general medicine|30190|infectious disease|
1289|31|3040|general medicine|30190|infectious disease|
129|31|3040|general medicine|30190|infectious disease|
129.|31|3040|general medicine|30190|infectious disease|
130|31|3090|neuroscience|30340|neuro - other|
130.0|31|3090|neuroscience|30340|neuro - other|
130.1|31|3120|ophthalmology|30540|ophthalmologic conditions|
130.2|31|3120|ophthalmology|30540|ophthalmologic conditions|
130.3|31|3000|cardiology|30030|heart - other|
130.4|31|3040|general medicine|30220|pulmonary / thoracic|
