CODE_GROUP|MX_TYPE|MX_CODE
5300|41|5494
5300|41|5499
5300|41|59.00
5300|41|5900
5300|11|22900
5300|41|54.3
5300|41|543
5300|11|44200
5300|41|54.51
5300|41|5451
5300|11|44970
5300|41|47.01
5300|41|472
5300|41|4709
5300|41|5422
5300|41|47.91
5300|41|47.2
5300|11|44901
5300|11|44900
5300|41|47.11
5300|41|4719
5300|41|4701
5300|41|47.19
5300|41|47.09
5300|11|44960
5300|11|44955
5300|11|44950
5300|41|47.99
5300|11|44979
5300|41|96.37
5300|41|49.91
5300|41|49.92
5300|41|49.93
5300|41|49.99
5300|41|4929
5300|41|496
5300|41|4971
5300|41|4972
5300|41|4991
5300|41|4992
5300|41|4993
5300|41|4999
5300|11|44799
5300|41|45.28
5300|41|45.29
5300|41|4500
5300|41|4502
5300|41|4515
5300|41|4519
5300|41|4528
5300|41|4529
5300|41|46.39
5300|41|46.40
5300|41|4682
5300|41|46.95
5300|41|48.35
5300|41|4673
5300|41|4671
5300|41|4641
5300|41|4640
5300|41|46.41
5300|41|46.96
5300|41|46.71
5300|41|46.92
5300|41|46.91
5300|41|46.82
5300|41|46.81
5400|11|58605
5400|11|58615
5400|11|58770
5300|41|46.80
5300|41|4681
5300|41|4639
5300|41|48.76
5300|41|48.25
5300|41|48.26
5300|41|4825
5300|41|4826
5300|11|45505
5300|11|45520
5300|11|45541
5300|11|45560
5300|41|96.19
5300|41|49.6
5300|41|96.38
5300|41|9609
5300|41|9619
5300|41|9637
5300|41|9638
5300|41|44.42
5300|11|31700
5300|11|43659
5300|41|9723
5300|41|31.1
5300|41|31.21
5300|41|311
5300|41|3121
5300|11|31500
5300|11|31603
5300|11|31605
5300|41|96.04
5300|41|9604
5300|11|43600
5300|11|0008t
5300|11|0057t
5300|11|31610
5300|41|4412
5300|11|43999
5300|41|44.11
5300|41|44.12
5300|41|44.39
5300|41|44.40
5300|41|44.41
5300|41|44.62
5300|41|44.64
5300|41|44.91
5300|41|44.92
5300|41|44.93
5300|41|44.94
5300|41|4467
5300|41|4411
5300|11|43820
5300|41|4439
5300|41|4440
5300|41|4441
5300|41|4462
5300|41|4464
5300|41|4491
5300|41|4492
5300|41|4493
5300|41|4494
5300|41|4499
5300|11|43651
5300|41|4833
5300|11|45005
5300|41|44.99
5300|41|4239
5300|11|38102
5300|41|29.31
5300|41|29.32
5300|41|2931
5300|41|2932
5300|41|42.01
5300|11|45900
5300|11|46750
5300|11|46753
5300|11|46760
5300|11|c9716
5300|11|46762
5300|41|45.27
5300|41|48.79
5300|41|4876
5300|41|4879
5300|41|49.74
5300|41|49.75
5300|41|49.76
5300|41|49.79
5300|41|49.94
5300|41|4974
5300|41|4975
5300|41|4976
5300|41|4979
5300|41|4994
5300|11|46761
5300|41|4901
5300|11|45500
5300|41|85.99
5300|41|8599
5300|11|0061t
5300|11|45000
5300|11|45020
5300|11|46045
5300|11|46050
5300|11|46060
5300|41|48.0
5300|41|48.81
5300|41|480
5300|41|4881
5300|11|45100
5300|41|49.51
5300|41|8586
5300|11|44100
5300|41|4959
5300|41|4952
5300|41|4951
5300|41|49.01
5300|41|49.52
5300|41|49.02
5300|11|46080
5300|11|46942
5300|11|46940
5300|11|46200
5300|41|4902
5300|41|4527
5300|41|49.59
5300|11|46270
5300|41|4945
5300|11|46083
5300|11|46221
5300|11|46230
5300|11|46250
5300|11|46255
5300|11|46257
5300|11|46258
5300|11|46260
5300|11|46261
5300|11|46262
5300|11|46320
5300|41|49.45
5300|41|49.46
5300|41|49.41
5300|41|4941
5300|41|4946
5300|41|4947
5300|11|46900
5300|11|46910
5300|11|46916
5300|11|46917
5300|11|46922
5300|11|46924
5300|41|49.39
5300|41|4939
5300|11|44238
5300|11|45108
5300|11|44239
5300|41|49.12
5300|41|49.47
5300|11|46946
5300|11|46280
5300|11|46285
5300|11|46288
5300|41|8587
5300|41|8589
5300|41|8593
5300|41|8595
5300|11|19340
5300|11|19357
5300|41|4107
5300|11|19499
5300|41|4832
5300|41|41.05
5300|41|41.06
5300|41|41.07
5300|41|41.08
5300|41|41.09
5300|41|4100
5300|41|4101
5300|41|4102
5300|41|4103
5300|41|4104
5300|11|19100
5300|41|4106
5300|41|85.54
5300|41|4108
5300|41|4109
5300|11|38204
5300|11|38207
5300|11|38208
5300|11|38209
5300|11|38210
5300|11|38211
5300|11|38212
5300|11|38213
5300|11|38214
5300|11|38215
5300|11|19101
5300|41|4105
5300|41|8535
5300|41|85.33
5300|41|85.34
5300|41|85.35
5300|41|85.36
5300|41|85.41
5300|41|85.42
5300|41|85.43
5300|41|85.44
5300|41|85.45
5300|41|85.46
5300|41|85.47
5300|41|85.48
5300|11|19342
5300|41|8534
5300|11|19200
5300|41|8536
5300|41|8541
5300|41|8542
5300|41|8543
5300|41|8544
5300|11|46706
5300|41|48.73
5300|41|49.11
5300|11|46275
5300|41|49.73
5300|41|4911
5300|41|4912
5300|41|4973
5300|11|46934
5300|41|4942
5300|41|4873
5300|11|46945
5300|11|46935
5300|41|49.42
5300|11|46500
5300|11|c9717
5300|11|46947
5300|41|4944
5300|41|4943
5300|41|49.49
5300|41|49.44
5300|41|49.43
5300|11|46936
5300|41|4949
5400|11|57135
5400|41|6522
5400|41|65.52
5400|41|65.51
5400|41|65.22
5400|11|58940
5400|11|58920
5400|41|7124
5400|41|69.19
5400|11|56740
5400|41|6919
5400|41|6551
5400|41|71.24
5400|41|6552
5400|11|56441
5400|41|71.01
5400|41|7101
5400|11|58560
5400|11|58562
5300|41|8545
5300|41|8546
5300|41|8547
5300|41|8548
5300|11|19110
5300|11|0046t
5300|11|0047t
5300|11|19112
5300|41|8533
5300|41|85.25
5300|41|41.01
5300|41|8553
5400|41|66.94
5400|11|57130
5400|41|65.74
5400|41|65.75
5400|41|65.76
5400|41|6501
5400|41|6514
5400|41|6523
5400|41|6524
5400|41|6574
5400|41|6575
5400|41|6576
5400|11|56805
5400|11|56810
5400|41|6519
5400|11|57120
5400|41|65.24
5400|11|57400
5400|11|57415
5400|11|57700
5400|11|57720
5400|11|57820
5400|11|58999
5400|41|65.11
5400|41|65.19
5400|41|65.71
5400|41|65.72
5400|41|65.73
5400|41|6761
5400|41|65.94
5400|11|57000
5400|41|71.11
5400|11|57513
5400|11|58900
5400|41|65.12
5400|41|6512
5400|11|58558
5400|41|68.29
5400|41|6829
5400|11|57100
5400|11|57105
5400|41|70.24
5400|41|7024
5400|11|57421
5400|41|6813
5400|11|56606
5400|41|68.16
5400|41|7111
5400|11|56821
5400|11|58740
5400|41|65.89
5400|41|6589
5400|11|58660
5400|41|65.81
5400|41|6581
5400|11|57155
5400|11|58346
5400|11|57511
5400|41|67.33
5400|11|57520
5400|11|56605
5400|11|57455
5400|11|58321
5400|11|58322
5400|41|69.92
5400|41|6992
5400|11|58323
5400|11|58970
5400|11|58974
5400|11|58976
5400|11|57500
5400|41|67.31
5400|41|67.39
5400|41|6731
5400|41|6816
5400|11|57454
5400|41|6762
5400|41|67.12
5400|41|6712
5400|41|70.21
5400|41|70.22
5400|41|70.23
5400|41|7021
5400|41|7022
5400|41|7023
5400|11|57460
5400|11|58100
5400|41|67.11
5400|41|6711
5400|41|68.13
5400|41|6739
5400|41|7076
5400|41|6733
5400|11|58563
5400|41|68.23
5400|41|6823
5400|11|0009t
5400|11|58356
5400|11|58353
5300|41|8554
5400|11|56700
5400|11|56720
5400|41|70.11
5400|41|70.31
5400|41|70.76
5400|41|69.09
5400|41|7031
5400|11|58120
5400|11|57061
5400|11|57065
5400|41|70.13
5400|41|70.32
5400|41|70.33
5400|41|7013
5400|41|7032
5400|41|7033
5400|11|56440
5400|11|56501
5400|11|56515
5400|41|71.23
5400|41|71.3
5400|41|7011
5400|11|57540
5400|41|67.2
5400|41|672
5400|11|57522
5400|41|67.32
5400|41|6732
5400|11|57461
5400|11|57505
5400|11|57456
5400|11|57800
5400|11|59200
5400|41|67.0
5400|41|670
5400|41|6909
5400|41|6993
5400|41|7123
5400|11|57550
5400|11|57555
5400|11|57556
5400|11|57530
5400|41|67.4
5400|41|674
5400|11|0003t
5400|11|56820
5400|11|57420
5400|11|57452
5400|11|58555
5400|41|68.12
5400|41|6812
5400|41|69.93
5400|11|58600
5400|41|6996
5400|11|11975
5400|11|11976
5400|11|11977
5400|11|0058t
5400|11|0059t
5400|11|57170
5400|41|96.17
5400|41|9617
5400|41|97.24
5400|41|9724
5400|11|58350
5400|41|6692
5400|41|6695
5400|41|6751
5300|11|44020
5300|11|44050
5300|11|44130
5300|11|44201
5300|11|44312
5300|41|4442
5300|11|45905
5300|41|96.09
5300|41|48.82
5300|11|45915
5300|11|45999
5300|11|46020
5300|11|46030
5300|11|46070
5300|11|46210
5300|11|46211
5300|11|46220
5300|11|46700
5300|11|46754
5300|11|46999
5300|41|48.1
5300|41|48.29
5300|41|49.72
5300|41|4872
5300|41|45.00
5300|41|49.29
5300|41|4899
5300|41|4893
5300|41|4892
5300|41|48.72
5300|41|4874
5300|41|48.74
5600|11|86141
5600|11|86140
5600|11|86079
5600|11|86078
5600|11|86077
5600|11|86063
5600|11|86039
5600|11|86038
5400|41|6621
5400|41|6622
5400|41|6629
5400|11|58345
5400|41|65.61
5400|41|66.8
5400|11|58720
5400|41|6679
5400|41|668
5400|41|6696
5400|11|58672
5400|11|q0114
5400|11|11980
5400|11|58300
5400|11|58301
5400|41|69.7
5400|41|697
5400|41|97.71
5400|41|9771
5400|41|65.41
5400|41|66.79
5400|41|7172
5400|41|7075
5400|41|708
5400|41|7091
5400|41|71.19
5400|41|71.21
5400|41|71.29
5400|41|71.4
5400|41|71.72
5400|41|71.8
5400|41|71.9
5400|41|7119
5400|41|7121
5400|11|57210
5400|41|714
5400|41|7012
5400|41|718
5400|41|719
5400|41|96.15
5400|41|96.16
5400|41|9615
5400|41|9616
5400|41|98.17
5400|41|9817
5400|11|56800
5400|41|57.84
5400|11|57180
5400|11|57200
5400|41|7129
5400|41|69.99
5300|41|4829
5300|41|481
5300|41|48.99
5300|41|48.93
5300|41|48.92
5300|41|49.71
5300|41|4882
5300|41|4521
5300|41|4691
5300|41|4692
5300|41|4695
5300|41|4696
5300|11|57268
5300|41|96.24
5300|41|9624
5300|11|45150
5300|11|45910
5300|41|48.91
5300|41|4891
5300|41|96.22
5300|11|44602
5300|41|45.21
5300|41|4680
5300|11|45355
5300|11|45160
5300|11|45170
5300|11|45190
5300|11|46937
5300|11|46938
5300|41|48.31
5300|41|48.32
5300|41|48.33
5300|41|48.34
5300|41|85.86
5300|41|4831
5300|41|41.02
5300|41|9622
5300|41|46.73
5300|41|45.02
5300|41|45.15
5300|41|45.19
5400|41|65.53
5400|11|q0091
5400|41|6769
5400|41|68.11
5400|41|68.14
5400|41|68.15
5400|41|68.19
5400|41|6811
5400|41|6814
5400|41|6815
5400|41|6819
5400|41|69.6
5400|41|7072
5400|41|69.97
5400|41|7029
5400|41|696
5400|41|6991
5400|41|6994
5400|41|6995
5400|41|6997
5400|41|6999
5400|41|70.12
5400|41|70.29
5400|41|70.72
5400|41|70.75
5400|41|70.8
5400|41|70.91
5400|41|69.95
5400|41|69.94
5400|11|57150
5400|41|9726
5400|11|0031t
5400|11|0032t
5400|11|58559
5400|41|68.21
5400|41|6821
5400|11|58400
5400|11|58410
5400|41|69.21
5400|41|69.22
5400|41|69.98
5400|41|6921
5400|41|97.26
5400|41|6998
5400|11|57106
5400|41|96.44
5400|41|9644
5400|41|70.4
5400|11|56620
5400|11|58579
5400|41|68.22
5400|41|6822
5400|41|98.16
5400|41|9816
5400|11|58578
5400|11|58679
5400|41|65.14
5400|41|65.01
5400|41|6509
5400|11|58820
5400|11|57023
5400|11|57022
5400|11|57020
5400|11|57010
5400|41|70.14
5400|41|6593
5400|41|700
5400|41|65.93
5400|41|65.09
5400|41|65.23
5400|11|58805
5400|41|65.95
5400|11|58800
5400|11|58823
5400|41|7122
5400|41|65.25
5400|11|58662
5400|41|6529
5400|41|6521
5400|41|65.29
5400|41|70.0
5400|11|58925
5400|41|6525
5400|41|7109
5400|41|71.22
5400|41|71.09
5400|11|56625
5400|41|71.61
5400|41|71.62
5400|41|7161
5400|11|57240
5400|41|69.91
5400|41|7162
5400|11|99170
5400|41|6922
5400|11|57284
5400|41|70.52
5400|41|70.50
5400|41|5784
5400|11|57330
5600|11|87230
5600|11|87272
5600|11|87880
5600|11|87652
5600|41|90.04
5600|41|90.03
5600|41|90.02
5600|41|90.01
5600|11|87999
5600|11|87904
5600|11|87903
5600|11|87902
5600|41|90.11
5600|11|87899
5600|41|90.12
5600|11|87850
5600|11|87807
5600|11|87803
5400|11|57310
5400|41|70.71
5400|11|57289
5400|11|57320
5400|11|57250
5400|11|57260
5400|41|9614
5400|41|704
5400|11|57267
5400|11|57265
5400|11|57300
5400|41|7073
5400|41|96.14
5400|41|7092
5400|41|7079
5400|41|7077
5400|41|7074
5400|41|70.73
5400|41|7071
5400|41|7052
5400|41|70.77
5400|41|7050
5400|41|70.74
5400|41|70.92
5400|41|70.79
5600|11|87390
5600|11|87385
5600|11|87380
5600|11|87300
5600|11|87350
5600|11|87341
5600|11|87340
5600|11|87339
5600|11|87338
5600|11|87337
5600|11|87329
5600|11|87301
5600|11|87476
5600|11|87335
5600|11|87332
5600|11|87324
5600|11|87328
5600|11|87327
5600|11|87290
5600|11|87320
5600|11|87299
5600|11|87391
5600|11|87336
5600|11|87477
5400|11|56420
5400|11|56405
5400|41|7014
5400|41|65.21
5400|41|66.99
5400|41|65.79
5400|41|6571
5400|41|6572
5400|41|6573
5400|41|6579
5400|41|6594
5400|41|6595
5400|41|6599
5400|41|66.19
5400|41|66.61
5400|41|66.71
5400|41|66.93
5400|41|6511
5400|41|66.97
5400|41|65.99
5400|41|6619
5400|41|6661
5400|41|6671
5400|41|6693
5400|41|6694
5400|41|6697
5400|41|6699
5400|41|67.19
5400|41|67.61
5400|41|67.62
5400|41|67.69
5400|41|713
5400|11|57510
5600|11|87802
5600|11|87801
5600|11|87800
5600|11|87799
5600|11|87798
5600|11|87797
5600|11|87804
5600|11|87901
5600|41|90.33
5600|11|86587
5600|11|87149
5600|41|90.52
5600|41|90.51
5600|41|90.49
5600|41|90.44
5600|41|90.43
5600|41|90.42
5600|41|90.41
5600|41|90.09
5600|41|90.34
5600|11|87651
5600|41|90.32
5600|41|90.31
5600|41|90.29
5600|41|90.24
5600|41|90.23
5600|41|90.22
5600|41|90.21
5600|41|90.19
5600|41|90.14
5600|41|90.13
5600|41|90.39
5600|11|87526
5600|11|87660
5600|11|87536
5600|11|87535
5600|11|87534
5600|11|87533
5600|11|87532
5600|11|87531
5600|11|87530
5600|11|87529
5600|11|87538
5600|11|87527
5600|11|87539
5600|11|87525
5600|11|87522
5600|11|87521
5600|11|87520
5600|11|87517
5600|11|87516
5600|11|87515
5600|11|87512
5600|11|87511
5600|11|87510
5600|11|87528
5600|11|87561
5600|11|87650
5600|11|87622
5600|11|87621
5600|11|87620
5600|11|87592
5600|11|87591
5600|11|87590
5600|11|87582
5600|11|87581
5600|11|87537
5600|11|87562
5600|11|87497
5600|11|87560
5600|11|87557
5600|11|87556
5600|11|87555
5600|11|87552
5600|11|87551
5600|11|87550
5600|11|87542
5600|11|87541
5600|11|87540
5600|11|87580
5600|11|86378
5600|11|86336
5600|11|86510
5600|11|86490
5600|11|86485
5600|11|86431
5600|11|86430
5600|11|86406
5600|11|86403
5600|11|86384
5600|11|86585
5600|11|86379
5600|11|86586
5600|11|86376
5600|11|86361
5600|11|86360
5600|11|86359
5600|11|86353
5600|11|86344
5600|11|86343
5600|11|86341
5600|11|86340
5600|11|86592
5600|11|86382
5600|11|86615
5600|11|86641
5600|11|86638
5600|11|86635
5600|11|86632
5600|11|86631
5600|11|86628
5600|11|86625
5600|11|86622
5600|11|86619
5600|11|86580
5600|11|86617
5600|11|86335
5600|11|86612
5600|11|86611
5600|11|86609
5600|11|86606
5600|11|86603
5600|11|86602
5600|11|86593
5600|41|90.53
5600|11|86590
5600|41|91.94
5600|11|86618
5400|41|66.31
5400|41|66.32
5400|41|66.39
5400|41|66.72
5400|41|66.92
5400|41|6631
5400|41|6632
5400|41|6639
5400|11|57410
5400|41|66.95
5400|11|58140
5400|41|89.26
5400|41|8926
5400|11|q0115
5400|11|g0101
5400|11|58550
5400|11|58552
5400|11|58553
5400|11|58554
5400|41|68.31
5400|41|68.51
5400|41|6831
5400|41|6851
5400|41|69.96
5400|11|0072t
5400|41|6759
5400|11|58146
5400|11|58561
5400|11|58545
5400|11|58546
5400|11|58551
5400|11|58145
5400|11|59320
5400|11|59325
5400|11|59871
5400|41|67.51
5400|41|67.59
5400|41|675
5400|11|58565
5400|11|0071t
5400|41|6563
5400|41|65.62
5400|41|6561
5400|41|6562
5400|11|58661
5400|41|65.31
5400|41|65.49
5400|41|65.54
5400|41|65.63
5400|41|65.64
5400|41|6531
5400|41|6541
5400|41|6549
5400|41|6672
5400|41|6554
5400|11|58700
5400|41|6564
5400|41|66.4
5400|41|66.51
5400|41|66.52
5400|41|66.63
5400|41|66.69
5400|41|664
5400|41|6651
5400|41|6652
5400|41|6663
5400|41|6669
5400|41|6719
5400|41|6553
5400|41|66.96
5400|11|58670
5400|11|58671
5600|11|87071
5600|11|87070
5600|11|87046
5600|11|87102
5600|11|86668
5600|11|86694
5600|11|86692
5600|11|86689
5600|11|86688
5600|11|86687
5600|11|86684
5600|11|86683
5600|11|86682
5600|11|86677
5600|11|86753
5600|11|86671
5600|11|86698
5600|11|86666
5600|11|86665
5600|11|86664
5600|11|86663
5600|11|86658
5600|11|86654
5600|11|86653
5600|11|86652
5600|11|86651
5600|11|87147
5600|11|86674
5600|11|86710
5600|11|86645
5600|11|86744
5600|11|86741
5600|11|86738
5600|11|86735
5600|11|86732
5600|11|86729
5600|11|86727
5600|11|86723
5600|11|86720
5600|11|86695
5600|11|86713
5600|11|86696
5600|11|86709
5600|11|86708
5600|11|86707
5600|11|86706
5600|11|86705
5600|11|86704
5600|11|86703
5600|11|86702
5600|11|86701
5600|11|86750
5600|11|86717
5600|41|9996
5600|11|89330
5600|11|88313
5600|11|88312
5600|11|88311
5600|11|88309
5600|11|88307
5600|11|88305
5600|11|88304
5600|11|88302
5600|11|88318
5600|11|g0027
5600|11|88319
5600|41|99.96
5600|11|89356
5600|11|89354
5600|11|89353
5600|11|89352
5600|11|89346
5600|11|89344
5600|11|89343
5600|11|89342
5600|11|89136
5600|11|88300
5600|11|88349
5600|11|88372
5600|11|88371
5400|11|58673
5400|41|66.02
5400|41|66.21
5400|41|66.22
5400|41|66.29
5400|41|6602
5600|11|86147
5600|11|86337
5600|11|86215
5600|11|86185
5600|11|86171
5600|11|86162
5600|11|86161
5600|11|86160
5600|11|86157
5600|11|86156
5600|11|86226
5600|11|86148
5600|11|86235
5600|11|86146
5600|11|88368
5600|11|88367
5600|11|88365
5600|11|88362
5600|11|87495
5600|11|87492
5600|11|87491
5600|11|87490
5600|11|87199
5600|11|87285
5600|11|87487
5600|11|87486
5600|11|87485
5600|11|87482
5600|11|87472
5600|11|87480
5600|11|87400
5600|11|87475
5600|11|87471
5600|11|87470
5600|11|88361
5600|11|88360
5600|11|88358
5600|11|88314
5600|11|88355
5600|11|89329
5600|11|88348
5600|11|88347
5600|11|88346
5600|11|88342
5600|11|88332
5600|11|88331
5600|11|88329
5600|11|88325
5600|11|88323
5600|11|88321
5600|11|88356
5600|11|89355
5600|11|89335
5600|11|g0103
5600|11|q0112
5600|11|q0111
5600|11|p9615
5600|11|p9612
5600|11|p9604
5600|11|p9603
5600|11|g0026
5600|11|89250
5600|11|89360
5600|11|89251
5600|11|89350
5600|11|89240
5600|11|89235
5600|11|89230
5600|11|89225
5600|11|89220
5600|11|89190
5600|11|89160
5600|11|89141
5600|41|91.92
5600|11|89365
5600|11|89264
5600|11|89325
5600|11|89321
5600|11|89320
5600|11|89310
5600|11|89300
5600|11|89291
5600|11|89290
5600|11|89281
5600|11|89280
5600|11|0087t
5600|11|89268
5600|11|80150
5600|11|89261
5600|11|89260
5600|11|89259
5600|11|89258
5600|11|89257
5600|11|89256
5600|11|89255
5600|11|89254
5600|11|89253
5600|11|89252
5600|11|89272
5600|11|86915
5600|11|88380
5600|11|86945
5600|11|86941
5600|11|86940
5600|11|86932
5600|11|86931
5600|11|86930
5600|11|86927
5600|11|86922
5600|11|86965
5600|11|86920
5600|11|86970
5600|11|86911
5600|11|86910
5600|11|86885
5600|11|86812
5600|41|9073
5600|41|9052
5600|41|9093
5600|41|9092
5600|41|9091
5600|41|9089
5600|41|9084
5600|41|9083
5600|41|9082
5600|41|9081
5600|41|9099
5600|41|9074
5600|41|91.01
5600|41|9072
5600|41|9071
5600|41|9069
5600|11|82190
5600|11|82180
5600|11|82261
5600|11|82172
5600|11|82270
5600|11|82163
5600|41|9064
5600|41|9063
5600|41|9062
5600|41|9061
5600|41|9059
5600|41|9054
5600|11|89140
5600|41|9079
5600|41|91.22
5600|41|91.44
5600|41|91.43
5600|41|91.42
5600|41|91.41
5600|41|91.34
5600|41|91.33
5600|41|91.32
5600|41|91.31
5600|41|91.29
5600|11|86906
5600|11|86905
5600|11|86904
5600|11|86903
5600|11|87451
5600|11|87450
5600|11|87449
5600|11|87430
5600|11|87427
5600|11|87425
5600|11|87420
5600|11|87481
5600|11|87177
5600|11|87206
5600|11|87205
5600|11|87198
5600|11|87197
5600|11|87190
5600|11|87188
5600|11|87187
5600|11|87186
5600|11|87185
5600|11|87210
5600|11|87181
5600|11|87220
5600|11|87176
5600|11|87172
5600|11|87169
5600|11|87168
5600|11|87166
5600|11|87164
5600|11|87496
5600|11|87810
5600|11|87158
5600|11|87152
5600|11|87184
5600|11|87270
5600|11|87281
5600|11|87280
5600|11|87279
5600|11|87278
5600|11|87277
5600|11|87276
5600|11|87275
5600|11|87274
5600|11|87273
5600|11|87207
5600|11|87271
5600|11|87283
5600|11|87269
5600|11|87267
5600|11|87265
5600|11|87260
5600|11|87255
5600|11|87254
5600|11|87253
5600|11|87252
5600|11|87250
5600|41|9094
5600|41|91.23
5600|41|9051
5600|41|91.21
5600|41|91.19
5600|41|91.14
5600|41|91.13
5600|41|91.12
5600|41|91.11
5600|41|91.09
5600|41|91.04
5600|41|91.03
5600|41|91.02
5600|41|91.24
5600|41|90.79
5600|41|9053
5600|41|90.99
5600|41|90.94
5600|41|90.93
5600|41|90.92
5600|41|90.91
5600|41|90.89
5600|41|90.84
5600|41|90.83
5600|41|9002
5600|41|90.81
5600|41|9003
5600|41|90.74
5600|41|90.73
5600|41|90.72
5600|41|90.71
5600|41|90.69
5600|41|90.64
5600|41|90.63
5600|41|90.62
5600|41|90.61
5600|41|90.59
5600|41|90.82
5600|41|9024
5600|41|9049
5600|41|9044
5600|41|9043
5600|41|9042
5600|41|9041
5600|41|9039
5600|41|9034
5600|41|9033
5600|41|9032
5600|41|9001
5600|41|9029
5600|41|91.52
5600|41|9023
5600|41|9022
5600|41|9021
5600|41|9019
5600|41|9014
5600|41|9013
5600|41|9012
5600|41|9011
5600|41|9009
5600|41|9004
5600|41|9031
5600|41|9172
5600|41|91.49
5600|41|9192
5600|41|9191
5600|41|9189
5600|41|9184
5600|41|9183
5600|41|9182
5600|41|9181
5600|41|9179
5600|41|9194
5600|41|9173
5600|41|9199
5600|41|9171
5600|41|9169
5600|41|9164
5600|41|9163
5600|41|9162
5600|41|9161
5600|41|9159
5600|11|86023
5600|11|86155
5600|11|86309
5600|11|86334
5600|11|86332
5600|11|86331
5600|11|86329
5600|11|86327
5600|11|86325
5600|11|86320
5600|11|86318
5600|11|86317
5600|11|86225
5600|11|86310
5600|11|86648
5600|11|86308
5600|11|86304
5600|11|86301
5600|11|83662
5600|11|83661
5600|11|86300
5600|11|86294
5600|11|86280
5600|11|86277
5600|11|86256
5600|11|86255
5600|11|86243
5600|11|86316
5600|11|86781
5600|11|86644
5600|11|87003
5600|11|87001
5600|11|86849
5600|11|86804
5600|11|86803
5600|11|86800
5600|11|86793
5600|11|86790
5600|11|87040
5600|11|86784
5600|11|87045
5600|11|86778
5600|11|86777
5600|11|86774
5600|11|86771
5600|11|86768
5600|11|86765
5600|11|86762
5600|11|86759
5600|11|86757
5600|11|86756
5600|11|86787
5600|11|87088
5600|11|87143
5600|11|87140
5600|11|87118
5600|41|9154
5600|41|9153
5600|41|9152
5600|41|9174
5600|11|80076
5600|11|89132
5600|11|89130
5600|11|89125
5600|11|89105
5600|11|89100
5600|11|89060
5600|11|89055
5600|11|89051
5600|11|89050
5600|41|9193
5600|11|80090
5600|41|9144
5600|11|80074
5600|11|80072
5600|11|80069
5600|11|80061
5600|11|80055
5600|11|80053
5600|11|80051
5600|11|80050
5600|11|80048
5600|11|p7001
5600|11|0023t
5600|41|91.72
5600|41|91.93
5600|11|86022
5600|41|91.91
5600|41|91.89
5600|41|91.84
5600|41|91.83
5600|41|91.82
5600|41|91.81
5600|41|91.79
5600|41|9151
5600|41|91.73
5600|41|9101
5600|41|91.71
5600|41|91.69
5600|41|91.64
5600|41|91.63
5600|41|91.62
5600|11|87116
5600|11|87110
5600|11|87109
5600|11|87107
5600|11|87106
5600|11|87103
5600|11|87015
5600|11|87101
5600|11|86747
5600|11|87086
5600|11|87084
5600|11|87081
5600|11|87077
5600|11|87076
5600|11|87075
5600|11|87073
5600|11|83655
5600|11|83634
5600|11|83633
5600|11|83632
5600|11|83630
5600|11|83625
5600|11|83715
5600|11|82960
5600|11|83088
5600|11|83001
5600|11|82985
5600|11|82980
5600|11|82979
5600|11|82978
5600|11|82977
5600|11|82975
5600|11|82965
5600|11|83003
5600|11|82962
5600|11|83008
5600|11|82955
5600|11|82953
5600|11|82952
5600|11|82951
5600|11|82950
5600|11|82948
5600|11|82947
5600|11|82946
5600|11|82945
5600|11|82943
5600|11|82963
5600|11|83030
5600|11|83070
5600|11|83069
5600|11|83068
5600|11|83065
5600|11|83060
5600|11|83055
5600|11|83051
5600|11|83050
5600|11|83045
5600|11|83002
5600|11|83033
5600|11|83825
